pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,experiment_type,schedule_id,initial_patch_layer,restore_layer,clamp_end_layer,schedule_entries,patch_site,patch_kind,baseline_happy_happy_score,baseline_happy_sad_score,baseline_sad_happy_score,baseline_sad_sad_score,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_score,patched_happy_target_sad_score,patched_sad_target_happy_score,patched_sad_target_sad_score,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0000,01,01,01,01,pair_0000_happy,pair_0000_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_22,17,22,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":22,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.906497955322266,-40.61582565307617,-32.872337341308594,-40.52363204956055,7.709327697753906,7.651294708251953,-32.84325408935547,-40.69391632080078,-32.93428039550781,-40.50033187866211,7.8506622314453125,7.566051483154297,-0.14133453369140625,-0.08524322509765625,-0.11328887939453125,False,False,
pair_0001,01,01,02,01,pair_0001_happy,pair_0001_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_22,17,22,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":22,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.807010650634766,-40.480464935302734,-32.87761688232422,-40.29866027832031,7.673454284667969,7.421043395996094,-32.88833999633789,-40.47484588623047,-32.797157287597656,-40.295188903808594,7.586505889892578,7.4980316162109375,0.08694839477539062,0.07698822021484375,0.08196830749511719,True,True,
pair_0002,01,02,01,01,pair_0002_happy,pair_0002_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_22,17,22,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":22,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.14122772216797,-41.046043395996094,-33.19336700439453,-41.567901611328125,7.904815673828125,8.374534606933594,-33.170814514160156,-40.93817138671875,-33.16319274902344,-41.66994857788086,7.767356872558594,8.506755828857422,0.13745880126953125,0.13222122192382812,0.1348400115966797,True,True,
pair_0003,01,02,02,01,pair_0003_happy,pair_0003_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_22,17,22,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":22,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.26335525512695,-41.05799865722656,-33.390846252441406,-41.1466178894043,7.794643402099609,7.755771636962891,-33.302886962890625,-41.17218780517578,-33.34864044189453,-41.080055236816406,7.869300842285156,7.731414794921875,-0.07465744018554688,-0.024356842041015625,-0.04950714111328125,False,False,
pair_0004,02,01,01,01,pair_0004_happy,pair_0004_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_22,17,22,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":22,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.723960876464844,-40.329345703125,-33.00586700439453,-40.413299560546875,7.605384826660156,7.407432556152344,-32.763633728027344,-40.21992492675781,-32.94865036010742,-40.56316375732422,7.456291198730469,7.614513397216797,0.1490936279296875,0.20708084106445312,0.1780872344970703,True,True,
pair_0005,02,01,02,01,pair_0005_happy,pair_0005_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_22,17,22,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":22,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.88285827636719,-40.35342788696289,-32.840545654296875,-40.420074462890625,7.470569610595703,7.57952880859375,-32.93209457397461,-40.09760284423828,-32.77820587158203,-40.686256408691406,7.165508270263672,7.908050537109375,0.30506134033203125,0.328521728515625,0.3167915344238281,True,True,
pair_0006,02,02,01,01,pair_0006_happy,pair_0006_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_22,17,22,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":22,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.32653045654297,-40.607730865478516,-33.2708740234375,-40.77283477783203,7.281200408935547,7.501960754394531,-33.27458572387695,-40.32210159301758,-33.32044219970703,-41.0341682434082,7.047515869140625,7.713726043701172,0.23368453979492188,0.21176528930664062,0.22272491455078125,True,True,
pair_0007,02,02,02,01,pair_0007_happy,pair_0007_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_22,17,22,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":22,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.26520919799805,-40.81932067871094,-33.316802978515625,-41.32069396972656,7.554111480712891,8.003890991210938,-33.26988983154297,-40.574676513671875,-33.312538146972656,-41.526790618896484,7.304786682128906,8.214252471923828,0.24932479858398438,0.21036148071289062,0.2298431396484375,True,True,
pair_0008,03,01,01,01,pair_0008_happy,pair_0008_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_22,17,22,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":22,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.23826217651367,-40.160545349121094,-32.871337890625,-40.523345947265625,6.922283172607422,7.652008056640625,-33.19499969482422,-40.20753479003906,-32.891197204589844,-40.466026306152344,7.012535095214844,7.5748291015625,-0.09025192260742188,-0.077178955078125,-0.08371543884277344,False,False,
pair_0009,03,01,02,01,pair_0009_happy,pair_0009_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_22,17,22,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":22,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.83757019042969,-40.17271041870117,-32.902679443359375,-40.617942810058594,7.335140228271484,7.715263366699219,-32.79105758666992,-40.27561569213867,-32.94826889038086,-40.51303482055664,7.48455810546875,7.564765930175781,-0.14941787719726562,-0.1504974365234375,-0.14995765686035156,False,False,
